,pmid,start,end,tag,text,source,correct,error_type,annotator
1259,9555617,1702,1712,Drug Intervention,salbutamol,human,y,,ccurtis
1260,9555617,1713,1724,Drug Intervention,ipratropium,human,y,,ccurtis
1261,9555617,1729,1755,Drug Intervention,salbutamol and ipratropium,human,n,too much,ccurtis
1262,9555617,1765,1768,Quantitative Measurement,4.7,human,y,,ccurtis
1263,9555617,1778,1788,Drug Intervention,salbutamol,human,y,,ccurtis
1264,9555617,1804,1829,Outcome (Study Endpoint),improve the asthma attack,human,n,wrong label,ccurtis
1265,9555617,1831,1834,Quantitative Measurement,5.3,human,y,,ccurtis
1266,9555617,1854,1857,Quantitative Measurement,3.7,human,y,,ccurtis
1267,9555617,1903,1913,Drug Intervention,salbutamol,human,y,,ccurtis
1268,9555617,1914,1925,Drug Intervention,ipratropium,human,y,,ccurtis
1269,9555617,1930,1940,Drug Intervention,salbutamol,human,y,,ccurtis
1270,9555617,1945,1956,Drug Intervention,ipratropium,human,y,,ccurtis
1271,9616339,43,65,Disease/Condition of Interest,dilated cardiomyopathy,model,y,,stan
1272,9616339,422,436,Follow-up period,52 (32) months,model,y,,stan
1273,9616339,438,448,Drug Intervention,Metoprolol,model,y,,stan
1274,9616339,653,656,Sample Size,175,model,y,,stan
1275,9616339,657,675,Group Name,metoprolol treated,model,y,,stan
1276,9616339,932,951,Outcome (Study Endpoint),all cause mortality,human,y,,stan
1277,9616339,956,993,Outcome (Study Endpoint),combined mortality or transplantation,human,y,,stan
1278,9616339,978,993,Outcome (Study Endpoint),transplantation,model,n,too little or too much based on context,stan
1279,9616339,994,996,Quantitative Measurement,51,model,n,too little,stan
1280,9616339,994,997,Quantitative Measurement,51%,human,y,,stan
1281,9616339,996,997,Units,%,model,n,wrong label,stan
1282,9616339,1219,1238,Outcome (Study Endpoint),Seven year survival,model,y,,stan
1283,9616339,1240,1243,Quantitative Measurement,80%,model,y,,stan
1284,9616339,1246,1249,Quantitative Measurement,62%,model,y,,stan
1285,9616339,1251,1260,Statistical Significance,p = 0.004,model,y,,stan
1286,9616339,1266,1290,Outcome (Study Endpoint),transplant-free survival,model,y,,stan
1287,9616339,1292,1295,Quantitative Measurement,68%,model,y,,stan
1288,9616339,1298,1301,Quantitative Measurement,51%,model,y,,stan
1289,9616339,1303,1312,Statistical Significance,p = 0.005,model,y,,stan
1290,9616339,1343,1346,Sample Size,127,model,y,,stan
1291,9616339,1347,1357,Group Name,metoprolol,model,n,too little,stan
1292,9616339,1380,1383,Sample Size,127,model,y,,stan
1293,9616339,1384,1392,Group Name,controls,model,y,,stan
1294,9616339,1460,1470,Drug Intervention,Metoprolol,model,y,,stan
1295,9616339,1493,1496,Quantitative Measurement,30%,model,y,,stan
1296,9616339,1497,1506,Outcome (Study Endpoint),reduction,model,y,,stan
1297,9616339,1510,1529,Outcome (Study Endpoint),all cause mortality,model,y,,stan
1298,9616339,1542,1551,Statistical Significance,p = 0.015,model,y,,stan
1299,9616339,1559,1562,Quantitative Measurement,26%,model,y,,stan
1300,9616339,1563,1604,Outcome (Study Endpoint),reduction in mortality or transplantation,model,y,,stan
1301,9616339,1617,1626,Statistical Significance,p = 0.009,model,y,,stan
1302,9690573,12,39,Drug Intervention,salmeterol xinafoate powder,model,n,too much,cjackson
1303,9690573,111,121,Drug Intervention,salmeterol,model,y,,cjackson
1304,9690573,237,245,Drug Intervention,salmeter,model,n,too little,cjackson
1305,9690573,336,361,Group Characteristic,chronic persistent asthma,model,n,wrong label,cjackson
1306,9690573,562,569,Group Name,placebo,model,y,,cjackson
1307,9690573,575,584,Non-Study Drug,albuterol,human,n,wrong label,cjackson
1308,9690573,614,629,Intervention Administration,breath-actuated,human,y,,cjackson
1309,9690573,614,636,Intervention Administration,breath-actuated device,model,n,too much,cjackson
1310,9690573,781,801,Outcome (Study Endpoint),peak expiratory flow,model,y,,cjackson
1311,9690573,919,957,Outcome (Study Endpoint),weighted mean percent of predicted PEF,model,n,too much,cjackson
1312,9690573,933,957,Outcome (Study Endpoint),percent of predicted PEF,human,y,,cjackson
1313,9690573,987,991,Outcome (Study Endpoint),week,model,n,not needed,cjackson
1314,9690573,1014,1038,Outcome (Study Endpoint),forced expiratory volume,human,n,too little,cjackson
1315,9690573,1014,1052,Outcome (Study Endpoint),forced expiratory volume in one second,model,y,,cjackson
1316,9690573,1229,1236,Group Name,placebo,model,y,,cjackson
1317,9690573,1238,1286,Outcome (Study Endpoint),Overall reductions in supplemental albuterol use,model,n,too much,cjackson
1318,9690573,1260,1286,Outcome (Study Endpoint),supplemental albuterol use,human,y,,cjackson
1319,9690573,1291,1317,Outcome (Study Endpoint),mean asthma symptom scores,model,n,too much,cjackson
1320,9690573,1296,1317,Outcome (Study Endpoint),asthma symptom scores,human,y,,cjackson
1321,9690573,1682,1690,Intervention Duration,12 weeks,model,y,,cjackson
1322,9787684,127,149,Disease/Condition of Interest,acute pediatric asthma,human,n,too much,hcho
1323,9787684,234,242,Group Characteristic,children,human,y,,hcho
1324,9787684,265,271,Group Characteristic,asthma,human,n,wrong label,hcho
1325,9787684,434,439,Dosage,0.075,model,y,,hcho
1326,9787684,434,445,Dosage,0.075 mg/kg,human,n,multiple entities,hcho
1327,9787684,440,445,Units,mg/kg,model,y,,hcho
1328,9787684,505,508,Dosage,250,model,y,,hcho
1329,9787684,505,519,Dosage,250 micrograms,human,n,multiple entities,hcho
1330,9787684,509,519,Units,micrograms,model,y,,hcho
1331,9787684,555,561,Intervention Frequency,hourly,model,y,,hcho
1332,9787684,574,578,Dosage,0.15,model,y,,hcho
1333,9787684,574,584,Dosage,0.15 mg/kg,human,n,multiple entities,hcho
1334,9787684,579,584,Units,mg/kg,model,y,,hcho
1335,9787684,620,624,Group Characteristic,mild,model,n,wrong label,hcho
1336,9787684,620,649,Group Characteristic,mild or moderate acute asthma,human,n,wrong label,hcho
1337,9787684,696,718,Outcome (Study Endpoint),respiratory resistance,model,y,,hcho
1338,9787684,858,876,Group Characteristic,aged 3 to 17 years,human,y,,hcho
1339,9787684,863,876,Group Characteristic,3 to 17 years,model,n,too little,hcho
1340,9787684,897,898,Units,%,human,n,wrong label,hcho
1341,9787684,932,933,Units,%,human,n,wrong label,hcho
1342,9787684,967,992,Outcome (Study Endpoint),increased bronchodilation,model,n,too much,hcho
1343,9787684,977,992,Outcome (Study Endpoint),bronchodilation,human,y,,hcho
1344,9787684,1060,1070,Drug Intervention,salbutamol,human,y,,hcho
1345,9787684,1072,1074,Type of Quant. Measure,RR,model,y,,hcho
1346,9787684,1077,1080,Quantitative Measurement,0.9,model,y,,hcho
1347,9787684,1106,1109,Quantitative Measurement,0.7,human,n,too little,hcho
1348,9787684,1106,1114,Quantitative Measurement,"0.7, 1.3",model,y,,hcho
1349,9787684,1111,1114,Quantitative Measurement,1.3,human,n,too little,hcho
1350,9787684,1120,1135,Outcome (Study Endpoint),the addition of,human,n,wrong label,hcho
1351,9787684,1156,1170,Outcome (Study Endpoint),versus placebo,human,n,wrong label,hcho
1352,9787684,1163,1170,Drug Intervention,placebo,model,n,wrong label,hcho
1353,9787684,1172,1174,Type of Quant. Measure,RR,model,y,,hcho
1354,9787684,1177,1180,Quantitative Measurement,1.0,model,y,,hcho
1355,9787684,1182,1185,Quantitative Measurement,0.8,human,n,too little,hcho
1356,9787684,1182,1190,Quantitative Measurement,"0.8, 1.3",model,y,,hcho
1357,9787684,1187,1190,Quantitative Measurement,1.3,human,n,too little,hcho
1358,9787684,1254,1264,Drug Intervention,Salbutamol,human,y,,hcho
1359,9787684,1307,1325,Outcome (Study Endpoint),increased vomiting,human,n,too much,hcho
1360,9787684,1327,1329,Type of Quant. Measure,RR,model,y,,hcho
1361,9787684,1332,1335,Quantitative Measurement,2.5,model,y,,hcho
1362,9787684,1337,1340,Quantitative Measurement,1.1,human,n,too little,hcho
1363,9787684,1337,1345,Quantitative Measurement,"1.1, 6.0",model,y,,hcho
1364,9787684,1342,1345,Quantitative Measurement,6.0,human,n,too little,hcho
1365,9787684,1419,1429,Drug Intervention,salbutamol,human,y,,hcho
1366,9787684,1449,1468,Drug Intervention,ipratropium bromide,human,y,,hcho
1367,9787684,1504,1514,Drug Intervention,salbutamol,human,y,,hcho
1368,9819288,61,69,Disease/Condition of Interest,allergic,human,n,wrong label,ccurtis
1369,9819288,161,167,Disease/Condition of Interest,asthma,model,y,,ccurtis
1370,9819288,447,460,Drug Intervention,beta2-agonist,human,y,,ccurtis
1371,9819288,516,523,Drug Intervention,Placebo,model,n,wrong label,ccurtis
1372,9819288,708,731,Study Years,April through September,model,n,wrong label,ccurtis
1373,9819288,999,1013,Type of Quant. Measure,geometric mean,model,y,,ccurtis
1374,9819288,999,1033,Outcome (Study Endpoint),geometric mean of serum IgE levels,human,n,too much,ccurtis
1375,9819288,1017,1033,Outcome (Study Endpoint),serum IgE levels,model,y,,ccurtis
1376,9819288,1087,1092,Units,IU/mL,model,y,,ccurtis
1377,9819288,1115,1117,Quantitative Measurement,12,model,n,too little,ccurtis
1378,9819288,1121,1124,Quantitative Measurement,878,model,n,too little,ccurtis
1379,9819288,1227,1255,Outcome (Study Endpoint),magnitude of the rise in IgE,human,n,not needed,ccurtis
1380,9819288,1282,1287,Type of Quant. Measure,ratio,model,y,,ccurtis
1381,9819288,1410,1415,Outcome (Study Endpoint),Total,model,n,too little,ccurtis
1382,9819288,1420,1446,Outcome (Study Endpoint),nonvascular symptom scores,model,y,,ccurtis
1383,9819288,1432,1446,Outcome (Study Endpoint),symptom scores,human,y,,ccurtis
1384,9819288,1557,1561,Intervention Administration,oral,model,y,,ccurtis
1385,9863121,200,203,Disease/Condition of Interest,NHL,model,y,,eduvaris
1386,9863121,234,242,Group Characteristic,patients,human,n,not needed,eduvaris
1387,9863121,366,373,Drug Intervention,Chinese,model,n,too little,eduvaris
1388,9863121,394,406,Drug Intervention,chemotherapy,model,y,,eduvaris
1389,9863121,453,465,Non-Study Drug,chemotherapy,model,n,wrong label,eduvaris
1390,9863121,476,490,Outcome (Study Endpoint),effective rate,model,y,,eduvaris
1391,9863121,492,499,Outcome (Study Endpoint),CR + PR,model,y,,eduvaris
1392,9863121,508,516,Group Name,combined,model,n,too little,eduvaris
1393,9863121,538,552,Outcome (Study Endpoint),survival rates,model,y,not capturable,eduvaris
1394,9863121,556,557,Outcome (Study Endpoint),1,model,y,,eduvaris
1395,9863121,560,561,Outcome (Study Endpoint),3,model,y,,eduvaris
1396,9863121,620,640,Outcome (Study Endpoint),median survival time,model,n,too much,eduvaris
1397,9863121,645,648,Quantitative Measurement,554,model,y,,eduvaris
1398,9863121,649,653,Units,days,model,y,,eduvaris
1399,9863121,658,665,Group Name,control,model,n,too little,eduvaris
1400,9863121,676,685,Outcome (Study Endpoint),effective,model,n,too little,eduvaris
1401,9863121,789,809,Outcome (Study Endpoint),median survival time,model,n,too much,eduvaris
1402,9863121,814,817,Quantitative Measurement,465,model,y,,eduvaris
1403,9863121,818,822,Units,days,model,y,,eduvaris
1404,9863121,937,945,Group Name,combined,model,n,too little,eduvaris
1405,9863121,956,975,Outcome (Study Endpoint),activity of NK cell,model,y,,eduvaris
1406,9863121,977,981,Outcome (Study Endpoint),OKT3,model,y,,eduvaris
1407,9863121,983,987,Outcome (Study Endpoint),OKT4,model,y,,eduvaris
1408,9863121,992,1010,Outcome (Study Endpoint),ratio of OKT4/OKT8,model,y,,eduvaris
1409,9863121,1069,1100,Outcome (Study Endpoint),level of platelet adhesion rate,model,y,,eduvaris
1410,9863121,1109,1124,Outcome (Study Endpoint),blood viscosity,model,y,,eduvaris
1411,9863121,1354,1418,Side Effects,side effect in the combination therapy group was less and milder,human,n,too much,eduvaris
1412,9863121,1373,1392,Group Name,combination therapy,model,n,not needed,eduvaris
1413,9863121,1436,1448,Group Name,chemotherapy,model,n,wrong label,eduvaris
1414,10101629,17,30,Drug Intervention,Harpagophytum,model,n,too little,stan
1415,10101629,17,46,Drug Intervention,Harpagophytum extract WS 1531,human,y,,stan
1416,10101629,152,161,Intervention Frequency,Two daily,human,y,,stan
1417,10101629,156,161,Intervention Frequency,daily,model,n,too little,stan
1418,10101629,176,189,Drug Intervention,Harpagophytum,model,n,too little,stan
1419,10101629,176,205,Drug Intervention,Harpagophytum extract WS 1531,human,y,,stan
1420,10101629,246,248,Dosage,50,model,y,,stan
1421,10101629,253,256,Dosage,100,model,y,,stan
1422,10101629,306,313,Drug Intervention,placebo,human,n,wrong label,stan
1423,10101629,424,445,Group Characteristic,current exacerbations,model,n,wrong label,stan
1424,10101629,466,483,Group Characteristic,pain worse than 5,human,y,,stan
1425,10101629,1000,1009,Outcome (Study Endpoint),pain-free,model,y,,stan
1426,10101629,1000,1018,Outcome (Study Endpoint),pain-free patients,human,n,too much,stan
1427,10101629,1049,1062,Group Name,placebo group,model,y,,stan
1428,10101629,1072,1085,Drug Intervention,Harpagophytum,human,n,too little,stan
1429,10101629,1072,1095,Group Name,Harpagophytum 600 group,model,y,,stan
1430,10101629,1111,1135,Group Name,Harpagophytum 1200 group,model,y,,stan
1431,10101629,1169,1202,Type of Quant. Measure,one-tailed Cochrane-Armitage test,human,y,,stan
1432,10101629,1631,1635,Group Name,H600,human,y,,stan
1433,10101629,2015,2040,Side Effects,gastrointestinal symptoms,human,y,,stan
1434,10418756,185,196,Drug Intervention,ceftriaxone,model,y,,cjackson
1435,10418756,213,216,Group Name,CTX,model,y,,cjackson
1436,10418756,272,275,Group Name,STD,model,y,,cjackson
1437,10418756,281,315,Disease/Condition of Interest,lower respiratory tract infections,model,y,,cjackson
1438,10418756,317,321,Disease/Condition of Interest,LRTI,model,y,,cjackson
1439,10418756,423,433,Drug Intervention,cefuroxime,model,y,wrong label,cjackson
1440,10418756,461,464,Intervention Frequency,q8h,model,y,,cjackson
1441,10418756,467,478,Drug Intervention,amoxicillin,model,y,,cjackson
1442,10418756,467,494,Non-Study Drug,amoxicillin/clavulanic acid,human,n,wrong label,cjackson
1443,10418756,479,494,Drug Intervention,clavulanic acid,model,y,,cjackson
1444,10418756,510,521,Drug Intervention,ceftriaxone,model,y,wrong label,cjackson
1445,10418756,561,570,Non-Study Drug,macrolide,human,n,wrong label,cjackson
1446,10418756,591,597,Intervention Duration,5 days,human,y,,cjackson
1447,10418756,737,740,Group Name,STD,model,y,,cjackson
1448,10418756,1265,1294,Outcome (Study Endpoint),Mean duration of i.v. therapy,human,n,too much,cjackson
1449,10418756,1299,1302,Quantitative Measurement,7.4,human,y,,cjackson
1450,10418756,1299,1307,Intervention Duration,7.4 days,model,n,wrong label,cjackson
1451,10418756,1303,1307,Units,days,human,y,,cjackson
1452,10418756,1324,1359,Outcome (Study Endpoint),Average duration of hospitalisation,human,n,too much,cjackson
1453,10418756,1364,1368,Quantitative Measurement,15.0,human,y,wrong label,cjackson
1454,10418756,1395,1399,Quantitative Measurement,15.9,human,y,wrong label,cjackson
1455,10418756,1709,1739,Outcome (Study Endpoint),Mean total costs per treatment,human,n,too much,cjackson
1456,10418756,1714,1725,Outcome (Study Endpoint),total costs,model,n,too little,cjackson
1457,10418756,1833,1844,Drug Intervention,ceftriaxone,model,y,,cjackson
1458,10418756,1845,1846,Dosage,1,model,y,,cjackson
1459,10418756,1847,1848,Units,g,model,y,,cjackson
1460,10418756,1849,1859,Intervention Frequency,once daily,model,y,,cjackson
1461,10423597,27,37,Drug Intervention,lovastatin,model,y,,ccurtis
1462,10423597,42,53,Drug Intervention,gemfibrozil,model,y,,ccurtis
1463,10423597,53,63,Drug Intervention,lovastatin,model,y,,hcho
1464,10423597,68,79,Drug Intervention,gemfibrozil,model,y,,hcho
1465,10423597,115,131,Group Characteristic,organ transplant,model,n,too little,hcho
1466,10423597,215,225,Group Characteristic,transplant,model,n,too little,hcho
1467,10423597,719,801,Group Characteristic,National Cholesterol Education Program Adult Treatment Guidelines diet for 8 weeks,human,y,,hcho
1468,10423597,810,864,Group Characteristic,persistent elevations of total cholesterol (>240 mg/dL,model,n,too little,hcho
1469,10423597,810,865,Group Characteristic,persistent elevations of total cholesterol (>240 mg/dL),human,y,,hcho
1470,10423597,919,920,Intervention Duration,8,human,n,too little,hcho
1471,10423597,919,926,Intervention Duration,8 weeks,model,y,,hcho
1472,10423597,987,993,Group Characteristic,stable,model,n,wrong label,hcho
1473,10423597,1127,1137,Group Name,Lovastatin,human,n,wrong label,hcho
1474,10423597,1127,1145,Group Name,Lovastatin therapy,model,n,wrong label,hcho
1475,10423597,1184,1188,Quantitative Measurement,15.5,human,n,too little,hcho
1476,10423597,1184,1189,Quantitative Measurement,15.5%,model,y,,hcho
1477,10423597,1188,1189,Units,%,human,n,wrong label,hcho
1478,10423597,1287,1291,Quantitative Measurement,22.7,human,n,too little,hcho
1479,10423597,1287,1292,Quantitative Measurement,22.7%,model,y,,hcho
1480,10423597,1291,1292,Units,%,human,n,wrong label,hcho
1481,10423597,1539,1542,Quantitative Measurement,7.9,human,n,too little,hcho
1482,10423597,1539,1543,Quantitative Measurement,7.9%,model,y,,hcho
1483,10423597,1542,1543,Units,%,human,n,wrong label,hcho
1484,10423597,1618,1621,Quantitative Measurement,5.1,human,n,too little,hcho
1485,10423597,1618,1622,Quantitative Measurement,5.1%,model,y,,hcho
1486,10423597,1621,1622,Units,%,human,n,wrong label,hcho
1487,10423597,1741,1742,Units,%,human,n,wrong label,hcho
1488,10423597,1826,1827,Units,%,human,n,wrong label,hcho
